WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x3117ac990> >
DONE
WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x3117aca50> >
DONE
TINYSTORIES DATASET LOADED...
Rank 2 | Iteration 0 | Training in Progress...
Iteration 0, Loss: 10.517070770263672
Iteration 666, Loss: 6.312790393829346
Iteration 667, Loss: 6.0835957527160645
Iteration 668, Loss: 6.053096771240234
Iteration 669, Loss: 5.844928741455078
Iteration 670, Loss: 6.026555061340332
Iteration 671, Loss: 6.069342136383057
Iteration 672, Loss: 6.621631622314453
Iteration 673, Loss: 6.177399635314941
Iteration 674, Loss: 6.202610015869141
Iteration 675, Loss: 6.188353538513184
Iteration 676, Loss: 6.447110176086426
Iteration 677, Loss: 6.010557174682617
Iteration 678, Loss: 6.2098164558410645
Iteration 679, Loss: 6.2386088371276855
Iteration 680, Loss: 6.2926554679870605
Iteration 681, Loss: 6.236836910247803
Iteration 682, Loss: 6.084342956542969
Iteration 683, Loss: 5.9577507972717285
Iteration 684, Loss: 6.32324743270874
Iteration 685, Loss: 6.399962902069092
Iteration 686, Loss: 6.641878604888916
Iteration 687, Loss: 6.083072185516357
Iteration 688, Loss: 6.5581889152526855
Iteration 689, Loss: 6.27700662612915
Iteration 690, Loss: 5.946254730224609
Iteration 691, Loss: 6.151401042938232
Iteration 692, Loss: 6.360612392425537
Iteration 693, Loss: 6.3086419105529785
Iteration 694, Loss: 6.033808708190918
Iteration 695, Loss: 6.230355739593506
Iteration 696, Loss: 6.069366455078125
Iteration 697, Loss: 6.470174312591553
Iteration 698, Loss: 6.350859642028809
Iteration 699, Loss: 6.238978862762451
Rank 2 | Iteration 700 | Training in Progress...
Iteration 700, Loss: 6.543181896209717
Iteration 701, Loss: 5.840703010559082
Iteration 702, Loss: 6.29705286026001
Iteration 703, Loss: 6.109588623046875
Iteration 704, Loss: 6.378941535949707
Iteration 705, Loss: 6.096282958984375
Iteration 706, Loss: 6.2389678955078125
Iteration 707, Loss: 6.1951212882995605
Iteration 708, Loss: 5.907531261444092
Iteration 709, Loss: 6.076589107513428
Iteration 710, Loss: 6.019552707672119
Iteration 711, Loss: 6.040008544921875
Iteration 712, Loss: 6.141217231750488
Iteration 713, Loss: 6.302849769592285
Iteration 714, Loss: 6.030875205993652
Iteration 715, Loss: 6.109931468963623
Iteration 716, Loss: 6.0601630210876465
Iteration 717, Loss: 6.366878032684326
Iteration 718, Loss: 6.307706832885742
Iteration 719, Loss: 6.431154727935791
Iteration 720, Loss: 6.028526306152344
Iteration 721, Loss: 6.148250102996826
Iteration 722, Loss: 6.380302429199219
Iteration 723, Loss: 6.11812162399292
Iteration 724, Loss: 6.311450958251953
Iteration 725, Loss: 5.782133102416992
Iteration 726, Loss: 5.987976551055908
Iteration 727, Loss: 6.266880989074707
Iteration 728, Loss: 5.943116664886475
Iteration 729, Loss: 5.685110092163086
Iteration 730, Loss: 6.101677894592285
Iteration 731, Loss: 6.252438545227051
Iteration 732, Loss: 5.83432149887085
Iteration 733, Loss: 6.077495574951172
Iteration 734, Loss: 6.306963920593262
Iteration 735, Loss: 6.028256893157959
Iteration 736, Loss: 6.461156845092773
Iteration 737, Loss: 6.041213512420654
Iteration 738, Loss: 6.606942653656006
Iteration 739, Loss: 6.313959121704102
Iteration 740, Loss: 5.901265621185303
Iteration 741, Loss: 6.2670979499816895
Iteration 742, Loss: 6.313328742980957
Iteration 743, Loss: 6.234231948852539
Iteration 744, Loss: 6.372056007385254
Iteration 745, Loss: 5.764747142791748
Iteration 746, Loss: 6.132792949676514
Iteration 747, Loss: 6.055593490600586
Iteration 748, Loss: 6.119941711425781
Iteration 749, Loss: 6.122163772583008
Iteration 750, Loss: 6.016946792602539
Iteration 751, Loss: 5.556297302246094
Iteration 752, Loss: 5.81680154800415
Iteration 753, Loss: 6.238248825073242
Iteration 754, Loss: 5.869112968444824
Iteration 755, Loss: 6.313817977905273
Iteration 756, Loss: 6.219108581542969
Iteration 757, Loss: 5.841058731079102
Iteration 758, Loss: 6.3041510581970215
Iteration 759, Loss: 6.229156017303467
Iteration 760, Loss: 5.8800859451293945
Iteration 761, Loss: 6.538481712341309
Iteration 762, Loss: 6.370272159576416
Iteration 763, Loss: 6.065718650817871
Iteration 764, Loss: 6.406205654144287
Iteration 765, Loss: 6.315980434417725
Iteration 766, Loss: 6.163577079772949
Iteration 767, Loss: 6.157148361206055
Iteration 768, Loss: 6.152313232421875
Iteration 769, Loss: 6.336126804351807
Iteration 770, Loss: 6.220171928405762
Iteration 771, Loss: 6.322762489318848
Iteration 772, Loss: 6.280437469482422
Iteration 773, Loss: 6.0791544914245605
Iteration 774, Loss: 6.074830532073975
Iteration 775, Loss: 6.670396327972412
Iteration 776, Loss: 5.729630947113037
Iteration 777, Loss: 6.408622741699219
Iteration 778, Loss: 6.019715785980225
Iteration 779, Loss: 6.256351947784424
Iteration 780, Loss: 6.074032306671143
Iteration 781, Loss: 6.191417694091797
Iteration 782, Loss: 6.014366626739502
Iteration 783, Loss: 6.367506504058838
Iteration 784, Loss: 6.447297096252441
Iteration 785, Loss: 6.278555870056152
Iteration 786, Loss: 6.416123390197754
Iteration 787, Loss: 6.042319297790527
Iteration 788, Loss: 5.778348922729492
Iteration 789, Loss: 6.622682571411133
Iteration 790, Loss: 6.182769298553467
Iteration 791, Loss: 6.11780309677124
Iteration 792, Loss: 6.090807914733887
Iteration 793, Loss: 6.157046794891357
Iteration 794, Loss: 6.330548286437988
Iteration 795, Loss: 6.178985118865967
Iteration 796, Loss: 5.70455265045166
Iteration 797, Loss: 6.243859767913818
Iteration 798, Loss: 6.028353214263916
Iteration 799, Loss: 6.085829734802246
Rank 2 | Iteration 800 | Training in Progress...
Iteration 800, Loss: 6.074406623840332
Iteration 801, Loss: 6.246040344238281
Iteration 802, Loss: 6.105864524841309
Iteration 803, Loss: 6.027927875518799
Iteration 804, Loss: 6.35405969619751
Iteration 805, Loss: 6.174692630767822
Iteration 806, Loss: 6.057159900665283
Iteration 807, Loss: 5.822342872619629
Iteration 808, Loss: 5.824036598205566
Iteration 809, Loss: 6.267104625701904
Iteration 810, Loss: 6.224917411804199
Iteration 811, Loss: 6.292104244232178
Iteration 812, Loss: 6.295853614807129
Iteration 813, Loss: 5.947841644287109
Iteration 814, Loss: 5.760565280914307
Iteration 815, Loss: 6.652732849121094
Iteration 816, Loss: 6.067372798919678
Iteration 817, Loss: 5.879122257232666
Iteration 818, Loss: 6.272040367126465
Iteration 819, Loss: 5.961920738220215
Iteration 820, Loss: 6.583296775817871
Iteration 821, Loss: 6.031115531921387
Iteration 822, Loss: 6.035341262817383
Iteration 823, Loss: 6.134582996368408
Iteration 824, Loss: 6.382582664489746
Iteration 825, Loss: 5.750126838684082
Iteration 826, Loss: 5.907567977905273
Iteration 827, Loss: 6.235495090484619
Iteration 828, Loss: 5.957867622375488
Iteration 829, Loss: 6.225952625274658
Iteration 830, Loss: 6.37852144241333
Iteration 831, Loss: 6.148816108703613
Iteration 832, Loss: 6.49381685256958
Iteration 833, Loss: 5.9388227462768555
Iteration 834, Loss: 6.196970462799072
Iteration 835, Loss: 6.154841423034668
Iteration 836, Loss: 6.249032974243164
Iteration 837, Loss: 6.042568683624268
Iteration 838, Loss: 6.205631732940674
Iteration 839, Loss: 5.992565631866455
Iteration 840, Loss: 6.322261333465576
Iteration 841, Loss: 6.253681659698486
Iteration 842, Loss: 6.1400980949401855
Iteration 843, Loss: 6.314764022827148
Iteration 844, Loss: 6.119529724121094
Iteration 845, Loss: 5.863285064697266
Iteration 846, Loss: 5.858882904052734
Iteration 847, Loss: 6.042629241943359
Iteration 848, Loss: 6.0926032066345215
Iteration 849, Loss: 5.995179176330566
Iteration 850, Loss: 5.820174694061279
Iteration 851, Loss: 6.300434589385986
Iteration 852, Loss: 6.040268421173096
Iteration 853, Loss: 6.353449821472168
Iteration 854, Loss: 6.158503532409668
Iteration 855, Loss: 6.316459655761719
Iteration 856, Loss: 6.114444255828857
Iteration 857, Loss: 6.098151683807373
Iteration 858, Loss: 6.018896579742432
Iteration 859, Loss: 6.241616725921631
Iteration 860, Loss: 6.246874809265137
Iteration 861, Loss: 5.882599353790283
Iteration 862, Loss: 6.230348110198975
Iteration 863, Loss: 6.187869071960449
Iteration 864, Loss: 5.955406665802002
Iteration 865, Loss: 6.327995300292969
Iteration 866, Loss: 6.390527248382568
Iteration 867, Loss: 6.0053558349609375
Iteration 868, Loss: 5.868105888366699
Iteration 869, Loss: 5.903663158416748
Iteration 870, Loss: 6.161369800567627
Iteration 871, Loss: 5.902280330657959
Iteration 872, Loss: 6.021618366241455
Iteration 873, Loss: 5.660013675689697
Iteration 874, Loss: 5.90487003326416
Iteration 875, Loss: 6.1718010902404785
Iteration 876, Loss: 5.893276214599609
Iteration 877, Loss: 6.215773582458496
Iteration 878, Loss: 5.642526149749756
Iteration 879, Loss: 6.059160232543945
Iteration 880, Loss: 5.893388271331787
Iteration 881, Loss: 6.200948715209961
Iteration 882, Loss: 5.933793067932129
Iteration 883, Loss: 5.761536598205566
Iteration 884, Loss: 6.357922554016113
Iteration 885, Loss: 6.199025630950928
Iteration 886, Loss: 6.149797439575195
Iteration 887, Loss: 5.8704705238342285
Iteration 888, Loss: 6.032468795776367
Iteration 889, Loss: 5.962843418121338
Iteration 890, Loss: 6.287461757659912
Iteration 891, Loss: 6.325469017028809
Iteration 892, Loss: 6.189294338226318
Iteration 893, Loss: 5.92756986618042
Iteration 894, Loss: 6.064711093902588
Iteration 895, Loss: 5.815908432006836
Iteration 896, Loss: 6.534997463226318
Iteration 897, Loss: 6.160038471221924
Iteration 898, Loss: 6.2561869621276855
Iteration 899, Loss: 6.185243606567383
Rank 2 | Iteration 900 | Training in Progress...
Iteration 900, Loss: 5.893500804901123
Iteration 901, Loss: 5.966329097747803
Iteration 902, Loss: 6.115180492401123
Iteration 903, Loss: 6.087176322937012
Iteration 904, Loss: 6.31239128112793
Iteration 905, Loss: 5.9528961181640625
Iteration 906, Loss: 5.955866813659668
Iteration 907, Loss: 6.006413459777832
Iteration 908, Loss: 6.447687149047852
Iteration 909, Loss: 5.811774730682373
Iteration 910, Loss: 5.8407301902771
Iteration 911, Loss: 6.205958366394043
Iteration 912, Loss: 5.899322032928467
Iteration 913, Loss: 6.594008445739746
Iteration 914, Loss: 6.267580032348633
Iteration 915, Loss: 5.961899280548096
Iteration 916, Loss: 5.983275890350342
Iteration 917, Loss: 6.047942161560059
Iteration 918, Loss: 6.226785182952881
Iteration 919, Loss: 6.017321586608887
Iteration 920, Loss: 6.183650016784668
Iteration 921, Loss: 5.818822383880615
Iteration 922, Loss: 6.197261810302734
Iteration 923, Loss: 5.945430755615234
Iteration 924, Loss: 5.791141033172607
Iteration 925, Loss: 6.175848960876465
Iteration 926, Loss: 6.241878032684326
Iteration 927, Loss: 6.044628143310547
Iteration 928, Loss: 6.096414566040039
Iteration 929, Loss: 5.878917694091797
Iteration 930, Loss: 6.193808555603027
Iteration 931, Loss: 6.729848384857178
Iteration 932, Loss: 6.083599090576172
Iteration 933, Loss: 6.57734489440918
Iteration 934, Loss: 5.930172443389893
Iteration 935, Loss: 6.095085620880127
Iteration 936, Loss: 6.010342121124268
Iteration 937, Loss: 5.827197074890137
Iteration 938, Loss: 6.459059715270996
Iteration 939, Loss: 6.143158435821533
Iteration 940, Loss: 6.174869060516357
Iteration 941, Loss: 6.1933746337890625
Iteration 942, Loss: 6.6529412269592285
Iteration 943, Loss: 6.4123077392578125
Iteration 944, Loss: 6.195107460021973
Iteration 945, Loss: 6.372837066650391
Iteration 946, Loss: 5.966772556304932
Iteration 947, Loss: 6.41005277633667
Iteration 948, Loss: 5.8862175941467285
Iteration 949, Loss: 6.458429336547852
Iteration 950, Loss: 6.308294296264648
Iteration 951, Loss: 6.320522785186768
Iteration 952, Loss: 6.0854573249816895
Iteration 953, Loss: 6.10731840133667
Iteration 954, Loss: 6.111863613128662
Iteration 955, Loss: 5.962745189666748
Iteration 956, Loss: 5.872269630432129
Iteration 957, Loss: 6.264455795288086
Iteration 958, Loss: 5.937366485595703
Iteration 959, Loss: 6.196925640106201
Iteration 960, Loss: 5.750978946685791
Iteration 961, Loss: 6.524807929992676
Iteration 962, Loss: 6.000916957855225
Iteration 963, Loss: 6.014584541320801
Iteration 964, Loss: 5.856165885925293
Iteration 965, Loss: 5.930416584014893
Iteration 966, Loss: 6.34025764465332
Iteration 967, Loss: 6.014397621154785
Iteration 968, Loss: 6.022705078125
Iteration 969, Loss: 6.484462738037109
Iteration 970, Loss: 5.852148532867432
Iteration 971, Loss: 5.913843631744385
Iteration 972, Loss: 5.841868877410889
Iteration 973, Loss: 6.134388446807861
Iteration 974, Loss: 6.07492208480835
Iteration 975, Loss: 5.945575714111328
Iteration 976, Loss: 5.879226207733154
Iteration 977, Loss: 6.228487491607666
Iteration 978, Loss: 6.323657512664795
Iteration 979, Loss: 6.056387901306152
Iteration 980, Loss: 6.101734638214111
Iteration 981, Loss: 5.981876850128174
Iteration 982, Loss: 6.106183052062988
Iteration 983, Loss: 6.083415985107422
Iteration 984, Loss: 5.720676422119141
Iteration 985, Loss: 6.122429370880127
Iteration 986, Loss: 6.116389751434326
Iteration 987, Loss: 6.15941858291626
Iteration 988, Loss: 6.4098944664001465
Iteration 989, Loss: 6.06892204284668
Iteration 990, Loss: 6.321661949157715
Iteration 991, Loss: 6.169342041015625
Iteration 992, Loss: 6.068448066711426
Iteration 993, Loss: 6.354098796844482
Iteration 994, Loss: 6.331347942352295
Iteration 995, Loss: 6.550725936889648
Iteration 996, Loss: 6.04770040512085
Iteration 997, Loss: 5.847097873687744
Iteration 998, Loss: 6.390962600708008
Iteration 999, Loss: 5.984526634216309
Rank 2 | Iteration 1000 | Training in Progress...
Iteration 1000, Loss: 5.700953960418701
Iteration 1001, Loss: 5.9379777908325195
Iteration 1002, Loss: 6.243195056915283
Iteration 1003, Loss: 5.821491718292236
Iteration 1004, Loss: 5.788889408111572
Iteration 1005, Loss: 5.792119026184082
Iteration 1006, Loss: 6.161558151245117
Iteration 1007, Loss: 6.27821683883667
Iteration 1008, Loss: 6.162093639373779
Iteration 1009, Loss: 5.859124660491943
Iteration 1010, Loss: 6.291449069976807
Iteration 1011, Loss: 6.132290363311768
Iteration 1012, Loss: 6.697935581207275
Iteration 1013, Loss: 6.424215316772461
Iteration 1014, Loss: 6.4839582443237305
Iteration 1015, Loss: 6.389986038208008
Iteration 1016, Loss: 6.396726608276367
Iteration 1017, Loss: 6.044442653656006
Iteration 1018, Loss: 6.123852252960205
Iteration 1019, Loss: 6.758293628692627
Iteration 1020, Loss: 6.415410041809082
Iteration 1021, Loss: 6.120497226715088
Iteration 1022, Loss: 5.903994560241699
Iteration 1023, Loss: 6.118841171264648
Iteration 1024, Loss: 5.938459396362305
Iteration 1025, Loss: 6.415435314178467
Iteration 1026, Loss: 6.273984909057617
Iteration 1027, Loss: 6.04511833190918
Iteration 1028, Loss: 6.015213489532471
Iteration 1029, Loss: 6.03062105178833
Iteration 1030, Loss: 6.407222747802734
Iteration 1031, Loss: 6.1041035652160645
Iteration 1032, Loss: 6.6839680671691895
Iteration 1033, Loss: 6.688703536987305
Iteration 1034, Loss: 6.256593704223633
Iteration 1035, Loss: 6.235957145690918
Iteration 1036, Loss: 5.900771617889404
Iteration 1037, Loss: 6.088082790374756
Iteration 1038, Loss: 5.914216995239258
Iteration 1039, Loss: 6.047610282897949
Iteration 1040, Loss: 5.811222076416016
Iteration 1041, Loss: 6.262966156005859
Iteration 1042, Loss: 6.111495494842529
Iteration 1043, Loss: 6.051907539367676
Iteration 1044, Loss: 6.223959922790527
Iteration 1045, Loss: 6.034709930419922
Iteration 1046, Loss: 5.913188934326172
Iteration 1047, Loss: 6.016703128814697
Iteration 1048, Loss: 6.541542053222656
Iteration 1049, Loss: 5.951491355895996
Iteration 1050, Loss: 5.884305953979492
Iteration 1051, Loss: 6.321943759918213
Iteration 1052, Loss: 5.921448230743408
Iteration 1053, Loss: 5.881690979003906
Iteration 1054, Loss: 6.415538311004639
Iteration 1055, Loss: 6.0578718185424805
Iteration 1056, Loss: 6.709022521972656
Iteration 1057, Loss: 5.864991188049316
Iteration 1058, Loss: 5.884180068969727
Iteration 1059, Loss: 5.826910018920898
Iteration 1060, Loss: 6.01634407043457
Iteration 1061, Loss: 6.099240303039551
Iteration 1062, Loss: 5.922440528869629
Iteration 1063, Loss: 5.936305999755859
Iteration 1064, Loss: 6.2784905433654785
Iteration 1065, Loss: 5.882296085357666
Iteration 1066, Loss: 5.939419269561768
Iteration 1067, Loss: 6.286839485168457
Iteration 1068, Loss: 5.891510963439941
Iteration 1069, Loss: 6.314197063446045
Iteration 1070, Loss: 5.934324741363525
Iteration 1071, Loss: 6.176387310028076
Iteration 1072, Loss: 5.8126349449157715
Iteration 1073, Loss: 5.998837471008301
Iteration 1074, Loss: 6.0654144287109375
Iteration 1075, Loss: 6.531144618988037
Iteration 1076, Loss: 6.394656658172607
Iteration 1077, Loss: 6.066858291625977
Iteration 1078, Loss: 5.833914279937744
Iteration 1079, Loss: 6.309204578399658
Iteration 1080, Loss: 6.226170539855957
Iteration 1081, Loss: 6.30537748336792
Iteration 1082, Loss: 5.976721286773682
Iteration 1083, Loss: 6.079458713531494
Iteration 1084, Loss: 6.254709243774414
Iteration 1085, Loss: 6.070234775543213
Iteration 1086, Loss: 6.548731803894043
Iteration 1087, Loss: 6.2530717849731445
Iteration 1088, Loss: 5.9801025390625
Iteration 1089, Loss: 6.154886722564697
Iteration 1090, Loss: 6.387221336364746
Iteration 1091, Loss: 6.14025354385376
Iteration 1092, Loss: 6.4067702293396
Iteration 1093, Loss: 6.200891971588135
Iteration 1094, Loss: 6.11584997177124
Iteration 1095, Loss: 6.398172378540039
Iteration 1096, Loss: 6.226295471191406
Iteration 1097, Loss: 6.002345085144043
Iteration 1098, Loss: 5.928884506225586
Iteration 1099, Loss: 6.413989543914795
Rank 2 | Iteration 1100 | Training in Progress...
Iteration 1100, Loss: 6.483356475830078
Iteration 1101, Loss: 5.870803356170654
Iteration 1102, Loss: 6.035017967224121
Iteration 1103, Loss: 5.91150426864624
Iteration 1104, Loss: 6.243160247802734
Iteration 1105, Loss: 6.365287780761719
Iteration 1106, Loss: 5.896917343139648
Iteration 1107, Loss: 6.405147075653076
Iteration 1108, Loss: 6.159619331359863
Iteration 1109, Loss: 6.13212251663208
Iteration 1110, Loss: 6.221996307373047
Iteration 1111, Loss: 6.192442417144775
Iteration 1112, Loss: 6.269448757171631
Iteration 1113, Loss: 5.842162132263184
Iteration 1114, Loss: 5.716081142425537
Iteration 1115, Loss: 6.23561429977417
Iteration 1116, Loss: 5.735471725463867
Iteration 1117, Loss: 5.99967098236084
Iteration 1118, Loss: 5.887434005737305
Iteration 1119, Loss: 5.858805179595947
Iteration 1120, Loss: 5.995706558227539
Iteration 1121, Loss: 5.930145740509033
Iteration 1122, Loss: 6.0562238693237305
Iteration 1123, Loss: 6.256674289703369
Iteration 1124, Loss: 5.91298246383667
Iteration 1125, Loss: 6.357778549194336
Iteration 1126, Loss: 6.0593461990356445
Iteration 1127, Loss: 6.195677280426025
Iteration 1128, Loss: 6.646599292755127
Iteration 1129, Loss: 6.342934608459473
Iteration 1130, Loss: 6.031702041625977
Iteration 1131, Loss: 6.0143656730651855
Iteration 1132, Loss: 6.134068965911865
Iteration 1133, Loss: 6.329180717468262
Iteration 1134, Loss: 6.089042663574219
Iteration 1135, Loss: 6.460784912109375
Iteration 1136, Loss: 6.0262675285339355
Iteration 1137, Loss: 6.030195236206055
Iteration 1138, Loss: 6.093294620513916
Iteration 1139, Loss: 6.806332588195801
